current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
0,0,0.017336184,0.017336184,0.005104673,0.020316636,0.009438874,0.009438874,0.011488477,0.013918497,0.015813509,0.013123297,0.014784796,0.011332948,0.01679505
,,,,,,,,,,,,,,
0.196078227,0.196078227,0.178742042,0.178742042,0.190973554,0.17576159,0.186639353,0.186639353,0.184589749,0.18215973,0.180264717,0.18295493,0.181293431,0.184745278,0.179283176
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,2,0,0,-0.1,0,,,,,,,,
,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,4,-2,0,-0.1,0,,,,,,,,
,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,4,-1,0,-0.1,0.273308098,,,,,,,,
,,,,,,,,,,,,,,
0.28691358,0.331358025,0.502469136,0.557283951,0.641358025,0.65491358,0.649135802,0.663421517,0.662469136,0.67382716,0.680024691,0.685903479,0.678765432,0.685716999,0.682786596
,,,,,,,,,,,,,,
0,0.038240673,0.034944802,0.026998944,0.161294543,0.153680175,0.116125849,0.129718377,0.113808061,0.128552878,0.133751196,0.139704245,0.118221936,0.128804163,0.118042676
,,,,,,,,,,,,,,
0.546616196,0.508375524,0.511671395,0.519617252,0.385321654,0.392936021,0.430490347,0.41689782,0.432808135,0.418063319,0.412865,0.406911952,0.42839426,0.417812034,0.42857352
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,4,0,0,-0.1,0.605109375,,,,,,,,
,,,,,,,,,,,,,,
0.829155556,0.024711111,0.045822222,0.099733333,0.323044444,0.1896,0.201007407,0.067885714,0.209155556,0.124464198,0.176044444,0.122690909,0.21822963,0.176847863,0.155663492
,,,,,,,,,,,,,,
0,0.694460756,0.753275184,0.627382276,0.960460968,0.883283877,0.892712013,0.797587429,0.900299021,0.843105236,0.880007966,0.843088799,0.908314797,0.8818897,0.867783219
,,,,,,,,,,,,,,
1.21021875,0.515757994,0.456943566,0.582836474,0.249757782,0.326934873,0.317506737,0.41263132,0.309919729,0.367113514,0.330210784,0.367129951,0.301903953,0.32832905,0.342435531
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,6,-5,0,-0.1,0,,,,,,,,
,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,6,-3,0,-0.1,0.406975358,,,,,,,,
,,,,,,,,,,,,,,
0.484795062,0.275906173,0.380350617,0.380350617,0.39757284,0.407906173,0.515535802,0.520985538,0.493128395,0.484548148,0.483017284,0.480552637,0.498128395,0.506504463,0.484160141
,,,,,,,,,,,,,,
0,0.298505458,0.291139839,0.227760263,0.226059221,0.225036349,0.388486704,0.38887195,0.341155643,0.322907009,0.316587465,0.309410212,0.33480156,0.345654251,0.308378922
,,,,,,,,,,,,,,
0.813950717,0.515445259,0.522810878,0.586190453,0.587891495,0.588914367,0.425464013,0.425078766,0.472795074,0.491043707,0.497363251,0.504540504,0.479149156,0.468296466,0.505571794
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,6,0,0,-0.1,0.675622343,,,,,,,,
,,,,,,,,,,,,,,
0.965155556,0.247377778,0.180711111,0.142251852,0.223177778,0.264622222,0.158118519,0.18928254,0.248488889,0.065155556,0.017377778,0.107167677,0.06002963,0.009087179,0.091346032
,,,,,,,,,,,,,,
0,1.091838421,1.098362886,1.053236553,1.035010898,1.025400858,1.096503208,1.092903815,1.082698199,1.098489282,1.096674038,1.080904493,1.089190823,1.096604383,1.098291461
,,,,,,,,,,,,,,
1.351244687,0.259406265,0.2528818,0.298008133,0.316233788,0.325843829,0.254741479,0.258340871,0.268546487,0.252755405,0.254570649,0.270340194,0.262053864,0.254640303,0.252953225
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,9,0,0,-0.1,0.690772461,,,,,,,,
,,,,,,,,,,,,,,
0.995254321,0.530809877,0.396365432,0.16414321,0.044190123,0.228301235,0.314004938,0.314904409,0.221690123,0.026118519,0.172365432,0.217072503,0.221180247,0.165681671,0.079063845
,,,,,,,,,,,,,,
0,0.925977162,0.845476694,0.983505781,1.062414609,1.094808242,1.098555896,1.098400304,1.090193506,1.007972792,0.899733949,0.84891134,0.840169644,0.896641781,0.965182842
,,,,,,,,,,,,,,
1.381544921,0.455567759,0.536068227,0.398039141,0.319130313,0.28673668,0.282989025,0.283144618,0.291351416,0.37357213,0.481810972,0.532633581,0.541375277,0.484903141,0.416362079
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,1,13,0,0,-0.1,0.692255558,,,,,,,,
,,,,,,,,,,,,,,
0.998217284,0.895995062,0.850439506,0.59377284,0.332661728,0.066217284,0.182523457,0.384957319,0.500393827,0.504251852,0.415782716,0.260974635,0.071597531,0.143174549,0.307582363
,,,,,,,,,,,,,,
0,0.64275303,0.599367873,0.642109138,0.68498159,0.943153174,1.06338851,1.097232609,1.096742205,1.096898842,1.097791983,1.07543139,0.999293403,0.805902485,0.675184618
,,,,,,,,,,,,,,
1.384511115,0.741758085,0.785143242,0.742401977,0.699529525,0.441357941,0.321122605,0.287278506,0.28776891,0.287612273,0.286719132,0.309079725,0.385217712,0.57860863,0.709326497
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,4,5,0,0,-0.1,0.504988826,,,,,,,,
,,,,,,,,,,,,,,
0.647955556,0.165733333,0.344622222,0.288696296,0.109066667,0.331955556,0.347585185,0.309860317,0.398511111,0.323264198,0.323066667,0.357854545,0.322585185,0.325733333,0.339860317
,,,,,,,,,,,,,,
0,0.447112817,0.607123367,0.524880678,0.253067332,0.561466122,0.575828176,0.528989755,0.627382276,0.541519491,0.540048826,0.579453206,0.537615884,0.540660069,0.556706385
,,,,,,,,,,,,,,
1.009977652,0.562864835,0.402854284,0.485096974,0.75691032,0.448511529,0.434149475,0.480987897,0.382595376,0.468458161,0.469928825,0.430524446,0.472361768,0.469317582,0.453271267
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,4,7,-5,0,-0.1,0,,,,,,,,
,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,4,7,-3,0,-0.1,0.426544469,,,,,,,,
,,,,,,,,,,,,,,
0.516202469,0.362869136,0.451758025,0.433239506,0.361202469,0.336646914,0.355461728,0.431440564,0.476202469,0.497930864,0.505535802,0.485293378,0.468239506,0.458595632,0.451599295
,,,,,,,,,,,,,,
0,0.47649584,0.464878293,0.394397691,0.254046142,0.190485035,0.21401825,0.335712701,0.397602379,0.424478033,0.431984902,0.401082915,0.374052032,0.357690104,0.34533384
,,,,,,,,,,,,,,
0.853088938,0.376593099,0.388210646,0.458691247,0.599042796,0.662603904,0.639070688,0.517376237,0.455486559,0.428610905,0.421104037,0.452006023,0.479036907,0.495398835,0.507755099
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,4,7,0,0,-0.1,0.678435386,,,,,,,,
,,,,,,,,,,,,,,
0.970720988,0.606276543,0.435165432,0.111461728,0.229279012,0.372834568,0.354834568,0.143882187,0.097665432,0.268004938,0.353165432,0.299609877,0.147387654,0.030817474,0.172612346
,,,,,,,,,,,,,,
0,1.046827205,1.049338102,1.09851195,1.050717565,1.002816266,1.015155715,1.081181708,1.095959131,1.06270259,1.028894355,1.049712275,1.088515778,1.097504496,1.080165244
,,,,,,,,,,,,,,
1.356870772,0.310043567,0.307532669,0.258358822,0.306153207,0.354054506,0.341715057,0.275689064,0.260911641,0.294168182,0.327976417,0.307158497,0.268354994,0.259366276,0.276705528
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,4,12,0,0,-0.1,0.691346099,,,,,,,,
,,,,,,,,,,,,,,
0.9964,0.871955556,0.809733333,0.568992593,0.269733333,0.010266667,0.271007407,0.461695238,0.563877778,0.506562963,0.376933333,0.187438384,0.048437037,0.251100855,0.420368254
,,,,,,,,,,,,,,
0,0.65851215,0.624176481,0.66042818,0.829187269,1.028793122,1.09436075,1.093717945,1.079368544,1.090037394,1.098563173,1.07397799,0.966624299,0.740540377,0.666906268
,,,,,,,,,,,,,,
1.382692198,0.724180048,0.758515717,0.722264018,0.553504929,0.353899076,0.288331448,0.288974253,0.303323654,0.292654804,0.284129025,0.308714208,0.416067899,0.642151821,0.71578593
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,9,12,-6,0,-0.1,0.487830082,,,,,,,,
,,,,,,,,,,,,,,
0.618350617,0.311683951,0.408350617,0.415387654,0.41557284,0.394350617,0.342795062,0.338668078,0.315850617,0.262548148,0.259461728,0.279562738,0.337239506,0.365530104,0.36073157
,,,,,,,,,,,,,,
0,0.573721234,0.615535626,0.601865614,0.591233209,0.560435602,0.493126331,0.484279385,0.451593181,0.374143694,0.367588955,0.395564613,0.473366883,0.508408815,0.501605821
,,,,,,,,,,,,,,
0.975660164,0.40193893,0.360124538,0.37379455,0.384426956,0.415224562,0.482533834,0.491380779,0.524066983,0.60151647,0.608071209,0.580095552,0.502293282,0.467251349,0.474054343
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,9,12,-3,0,-0.1,0.629356546,,,,,,,,
,,,,,,,,,,,,,,
0.875155556,0.484044444,0.428488889,0.361081481,0.286266667,0.228488889,0.194414815,0.137060317,0.030433333,0.094474074,0.145733333,0.105854545,0.012992593,0.058232479,0.101504762
,,,,,,,,,,,,,,
0,1.05546883,1.060601806,1.047654889,1.025486545,1.00476465,0.991605527,0.965046017,0.905234478,0.819378665,0.779707116,0.812860472,0.880953748,0.926549033,0.951662244
,,,,,,,,,,,,,,
1.258713092,0.203244261,0.198111286,0.211058202,0.233226546,0.253948441,0.267107564,0.293667074,0.353478614,0.439334427,0.479005976,0.44585262,0.377759344,0.332164058,0.307050847
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_two,9,12,0,0,-0.1,0.690455876,,,,,,,,
,,,,,,,,,,,,,,
0.994622222,0.761288889,0.8524,0.520548148,0.464066667,0.153288889,0.096474074,0.174266667,0.193711111,0.452044444,0.358266667,0.425175758,0.153155556,0.143668376,0.074146032
,,,,,,,,,,,,,,
0,0.685717152,0.624697665,0.678276166,0.681896611,0.963416328,0.990983027,1.086539326,1.088486708,1.090628569,1.098336016,1.094603307,1.077098271,1.074130569,0.979657057
,,,,,,,,,,,,,,
1.380911753,0.695194601,0.756214088,0.702635587,0.699015142,0.417495425,0.389928726,0.294372427,0.292425045,0.290283183,0.282575737,0.286308446,0.303813481,0.306781184,0.401254696
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,2,0,1,-0.1,0.312701798,,,,,,,,
,,,,,,,,,,,,,,
0.342098765,0.339876543,0.49654321,0.539135802,0.57654321,0.581209877,0.603950617,0.619241623,0.619876543,0.63,0.625654321,0.625129068,0.626358025,0.627910731,0.634797178
,,,,,,,,,,,,,,
0,0.164718683,0.166989035,0.147755622,0.17150069,0.149008798,0.174487434,0.190112866,0.180412012,0.191833824,0.176419995,0.16965964,0.167366476,0.166465978,0.176928538
,,,,,,,,,,,,,,
0.625403595,0.460684913,0.45841456,0.477647974,0.453902905,0.476394797,0.450916161,0.435290729,0.444991583,0.433569772,0.4489836,0.455743956,0.458037119,0.458937618,0.448475058
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,5,-4,1,-0.1,0.670215799,,,,,,,,
,,,,,,,,,,,,,,
0.954488889,0.067822222,0.001155556,0.030044444,0.030044444,0.030933333,0.031896296,0.060203175,0.0581,0.04905679,0.034711111,0.031660606,0.049859259,0.041155556,0.04575873
,,,,,,,,,,,,,,
0,0.646575703,0.57583458,0.533297758,0.515029769,0.503475939,0.495520101,0.480674624,0.477136457,0.476848077,0.478987218,0.477843747,0.469929645,0.47132179,0.46844648
,,,,,,,,,,,,,,
1.340431598,0.693855895,0.764597018,0.807133839,0.825401829,0.836955659,0.844911497,0.859756974,0.863295141,0.863583521,0.86144438,0.862587851,0.870501953,0.869109807,0.871985118
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,5,-2,1,-0.1,0.270551754,,,,,,,,
,,,,,,,,,,,,,,
0.283155556,0.3676,0.524266667,0.603155556,0.631488889,0.640488889,0.651674074,0.663155556,0.677322222,0.677723457,0.678488889,0.682751515,0.687785185,0.688796581,0.688552381
,,,,,,,,,,,,,,
0,0.12196923,0.082817173,0.131808758,0.130590536,0.111902057,0.111052111,0.118401121,0.136047282,0.126369162,0.119474659,0.12196923,0.127325848,0.124639812,0.11983191
,,,,,,,,,,,,,,
0.541103508,0.419134279,0.458286335,0.409294751,0.410512972,0.429201451,0.430051397,0.422702387,0.405056226,0.414734346,0.421628849,0.419134279,0.41377766,0.416463696,0.421271599
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,5,0,1,-0.1,0.130858365,,,,,,,,
,,,,,,,,,,,,,,
0.112217284,0.445550617,0.665550617,0.737402469,0.775550617,0.798439506,0.813698765,0.825868078,0.830550617,0.838883951,0.843328395,0.846560718,0.851476543,0.853584805,0.853169665
,,,,,,,,,,,,,,
0,0.02465087,0.021049614,0.014784796,0.019208402,0.021778133,0.023461613,0.028653133,0.01827639,0.025437936,0.023938593,0.021381301,0.026415564,0.024103301,0.014599874
,,,,,,,,,,,,,,
0.26171673,0.23706586,0.240667116,0.246931934,0.242508329,0.239938597,0.238255117,0.233063597,0.243440341,0.236278794,0.237778138,0.240335429,0.235301167,0.23761343,0.247116856
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,9,-6,1,-0.1,0.25650361,,,,,,,,
,,,,,,,,,,,,,,
0.264217284,0.366439506,0.548661728,0.603476543,0.64477284,0.657995062,0.677180247,0.684852205,0.688661728,0.693846914,0.693995062,0.71027789,0.703661728,0.706439506,0.707391887
,,,,,,,,,,,,,,
0,0.085559288,0.093658628,0.08189817,0.109346907,0.098432859,0.115284498,0.113355044,0.107419945,0.107920413,0.098959594,0.128701381,0.107634507,0.108754974,0.106406884
,,,,,,,,,,,,,,
0.51300722,0.427447932,0.419348593,0.43110905,0.403660313,0.414574362,0.397722722,0.399652176,0.405587276,0.405086808,0.414047626,0.384305839,0.405372713,0.404252246,0.406600336
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,9,-3,1,-0.1,0,,,,,,,,
,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,9,0,1,-0.1,0.644651855,,,,,,,,
,,,,,,,,,,,,,,
0.904587654,0.055698765,0.077920988,0.068291358,0.064032099,0.065920988,0.085328395,0.086809877,0.067365432,0.079649383,0.086587654,0.104385634,0.081809877,0.084245774,0.106492416
,,,,,,,,,,,,,,
0,0.905759387,0.972540083,0.983524794,0.989090173,0.99441523,1.005924122,1.008520309,1.001539131,1.008052374,1.011893873,1.019894728,1.011224714,1.012759134,1.022208152
,,,,,,,,,,,,,,
1.289303709,0.383544322,0.316763626,0.305778915,0.300213537,0.29488848,0.283379587,0.2807834,0.287764578,0.281251335,0.277409837,0.269408981,0.278078995,0.276544575,0.267095557
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,1,14,0,1,-0.1,0.6859298,,,,,,,,
,,,,,,,,,,,,,,
0.9856,0.081155556,0.0356,0.048474074,0.020044444,0.010844444,0.026340741,0.005511111,0.015877778,0.01251358,0.007377778,0.021357576,0.014303704,0.001750427,0.014012698
,,,,,,,,,,,,,,
0,1.093352464,1.097372219,1.098231679,1.089339829,1.091034383,1.082716657,1.086919008,1.081627234,1.081229736,1.081420121,1.077592273,1.078546566,1.081494623,1.077578913
,,,,,,,,,,,,,,
1.371859601,0.278507136,0.274487381,0.273627922,0.282519771,0.280825217,0.289142943,0.284940593,0.290232367,0.290629865,0.290439479,0.294267327,0.293313035,0.290364977,0.294280687
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,3,5,-1,1,-0.1,0.00866871,,,,,,,,
,,,,,,,,,,,,,,
0.004439506,0.49777284,0.746661728,0.829624691,0.871106173,0.895995062,0.912587654,0.924439506,0.933328395,0.940241975,0.94577284,0.950298092,0.954069136,0.957260019,0.959995062
,,,,,,,,,,,,,,
0,-1.20703297,-1.946533561,-2.209419974,-2.34372,-2.425189613,-2.479867915,-2.519101061,-2.548622207,-2.571639884,-2.590089669,-2.605208444,-2.61782354,-2.628509273,-2.637676792
,,,,,,,,,,,,,,
0.01733742,1.22437039,1.963870981,2.226757394,2.36105742,2.442527033,2.497205335,2.536438481,2.565959627,2.588977304,2.607427089,2.622545864,2.63516096,2.645846693,2.655014212
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,3,5,0,1,-0.1,0.307649307,,,,,,,,
,,,,,,,,,,,,,,
0.334869136,0.337091358,0.491535802,0.555609877,0.583758025,0.604202469,0.607091358,0.613916755,0.623758025,0.63585679,0.631758025,0.638303479,0.63857284,0.635552896,0.637885009
,,,,,,,,,,,,,,
0,-0.52673183,-1.050930356,-1.247709984,-1.345818554,-1.407998771,-1.441954819,-1.469796806,-1.494218539,-1.516545195,-1.524294615,-1.537948919,-1.545512932,-1.549516412,-1.556592757
,,,,,,,,,,,,,,
0.615298613,1.142030443,1.666228969,1.863008598,1.961117167,2.023297385,2.057253432,2.085095419,2.109517152,2.131843808,2.139593228,2.153247532,2.160811545,2.164815025,2.171891371
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,3,9,-6,1,-0.1,0.056001534,,,,,,,,
,,,,,,,,,,,,,,
0.0396,0.4796,0.7196,0.7996,0.840711111,0.8636,0.8796,0.892615873,0.8996,0.906760494,0.912044444,0.917175758,0.920340741,0.923702564,0.926266667
,,,,,,,,,,,,,,
0,-1.132671458,-1.850186867,-2.105452926,-2.236785475,-2.31502899,-2.368145786,-2.407559368,-2.434940955,-2.457709942,-2.47559526,-2.490918366,-2.50278703,-2.5134056,-2.522253065
,,,,,,,,,,,,,,
0.112003069,1.244674527,1.962189935,2.217455995,2.348788544,2.427032059,2.480148855,2.519562436,2.546944024,2.569713011,2.587598329,2.602921435,2.614790099,2.625408668,2.634256134
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,3,9,-3,1,-0.1,0.02234038,,,,,,,,
,,,,,,,,,,,,,,
0.013288889,0.493288889,0.739955556,0.822177778,0.863288889,0.887955556,0.905140741,0.916146032,0.924955556,0.931807407,0.937288889,0.941773737,0.945511111,0.949015385,0.951384127
,,,,,,,,,,,,,,
0,0,0,0,0,0,0.003553322,0,0,0,0,0,0,0.001772181,0
,,,,,,,,,,,,,,
0.04468076,0.04468076,0.04468076,0.04468076,0.04468076,0.04468076,0.041127438,0.04468076,0.04468076,0.04468076,0.04468076,0.04468076,0.04468076,0.042908579,0.04468076
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,3,9,0,1,-0.1,0.00866871,,,,,,,,
,,,,,,,,,,,,,,
0.004439506,0.49777284,0.746661728,0.829624691,0.871106173,0.895995062,0.912587654,0.924439506,0.933328395,0.940241975,0.94577284,0.950298092,0.954069136,0.957260019,0.959995062
,,,,,,,,,,,,,,
0,-1.20703297,-1.946533561,-2.209419974,-2.34372,-2.425189613,-2.479867915,-2.519101061,-2.548622207,-2.571639884,-2.590089669,-2.605208444,-2.61782354,-2.628509273,-2.637676792
,,,,,,,,,,,,,,
0.01733742,1.22437039,1.963870981,2.226757394,2.36105742,2.442527033,2.497205335,2.536438481,2.565959627,2.588977304,2.607427089,2.622545864,2.63516096,2.645846693,2.655014212
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,3,14,0,1,-0.1,0.146144746,,,,,,,,
,,,,,,,,,,,,,,
0.128888889,0.433333333,0.65,0.723703704,0.763888889,0.786222222,0.796666667,0.806349206,0.816666667,0.819753086,0.83,0.829090909,0.83462963,0.836581197,0.841428571
,,,,,,,,,,,,,,
0,0.017336184,0.017336184,0.022261421,0.034944802,0.036929358,0.02465087,0.022605487,0.030736674,0.021454886,0.038240673,0.023352966,0.030452317,0.027891936,0.035419287
,,,,,,,,,,,,,,
0.292289492,0.274953308,0.274953308,0.270028071,0.25734469,0.255360134,0.267638622,0.269684005,0.261552818,0.270834606,0.254048819,0.268936526,0.261837175,0.264397556,0.256870205
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,7,9,0,1,-0.1,0.061047038,,,,,,,,
,,,,,,,,,,,,,,
0.043950617,0.479506173,0.71617284,0.795802469,0.835617284,0.860395062,0.875432099,0.887442681,0.896450617,0.902469136,0.907728395,0.911627385,0.915617284,0.920360874,0.921569665
,,,,,,,,,,,,,,
0,0.009438874,0,0,0,0.004182938,0,0.00309465,0.005104673,0.002469011,0.002245526,0,0.001905039,0.008794945,0.00309465
,,,,,,,,,,,,,,
0.122094076,0.112655203,0.122094076,0.122094076,0.122094076,0.117911138,0.122094076,0.118999427,0.116989403,0.119625065,0.11984855,0.122094076,0.120189037,0.113299131,0.118999427
,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,
,,,,,,,,,,,,,,
experiment_three,7,14,0,1,-0.1,0.028506111,,,,,,,,
,,,,,,,,,,,,,,
0.017698765,0.491032099,0.736587654,0.818439506,0.859365432,0.883920988,0.900291358,0.91198448,0.920754321,0.927575309,0.933032099,0.937900786,0.941217284,0.944707312,0.947381305
,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0.002060644,0,0.001772181,0.001657361
,,,,,,,,,,,,,,
0.057012221,0.057012221,0.057012221,0.057012221,0.057012221,0.057012221,0.057012221,0.057012221,0.057012221,0.057012221,0.057012221,0.054951577,0.057012221,0.05524004,0.05535486
,,,,,,,,,,,,,,
