current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,2,0,0,-0.1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,4,-2,0,-0.1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,4,-1,0,-0.1,0.390589333,,,,,,,,,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0.458958025,0.207846914,0.318958025,0.32414321,0.645624691,0.480735802,0.480809877,0.419275485,0.560624691,0.534019753,0.518958025,0.479968126,0.523032099,0.529214435,0.532608818,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.187227532,0.067981903,0.033370744,0.013862376,0.044086083,0.064913703,0.096865027,0.085258307,0.094643012,0.102742798,0.113747978,0.113213317,0.116964755,0.120348466,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.781178665,0.593951133,0.713196762,0.747807921,0.767316289,0.737092582,0.716264962,0.684313638,0.695920358,0.686535653,0.678435867,0.667430687,0.667965348,0.66421391,0.660830199,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,4,0,0,-0.1,0.609919918,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.838217284,0.049328395,0.015995062,0.127708642,0.302661728,0.20977284,0.186735802,0.081074427,0.152939506,0.149822222,0.155106173,0.150540516,0.151550617,0.172576258,0.159487125,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.77072382,0.536639473,0.557846706,0.664818426,0.632542878,0.624215332,0.566376548,0.611105637,0.61056621,0.613709537,0.612140242,0.612997002,0.622045896,0.616930424,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.219839837,0.449116017,0.683200364,0.661993131,0.555021411,0.587296959,0.595624505,0.653463289,0.6087342,0.609273627,0.6061303,0.607699595,0.606842835,0.597793941,0.602909413,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,6,-5,0,-0.1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,6,-3,0,-0.1,0.412950124,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.494320988,0.269876543,0.384320988,0.371358025,0.384320988,0.399209877,0.510246914,0.499400353,0.495154321,0.476049383,0.470765432,0.45714927,0.474320988,0.49654321,0.500194004,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.284450448,0.169626636,0.083286621,0.043233951,0.020091031,0.018149269,0.00401315,0.00655982,0.016185598,0.023251678,0.030339427,0.032687985,0.034688238,0.037752538,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.825900249,0.541449801,0.656273613,0.742613628,0.782666298,0.805809218,0.80775098,0.821887099,0.819340429,0.809714651,0.802648571,0.795560822,0.793212263,0.791212011,0.788147711,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,6,0,0,-0.1,0.678048817,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.969955556,0.338844444,0.1544,0.15597037,0.266155556,0.242933333,0.122177778,0.235669841,0.1844,0.122301235,0.014711111,0.091862626,0.070785185,0.024998291,0.020907937,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.853042278,0.766319866,0.947381236,0.97397542,0.952405435,0.743708805,0.833516554,0.809533029,0.768552786,0.709269925,0.803047676,0.774928049,0.671838947,0.669267507,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.356097634,0.503055356,0.589777768,0.408716398,0.382122215,0.403692199,0.612388829,0.52258108,0.546564605,0.587544848,0.646827709,0.553049958,0.581169585,0.684258688,0.686830128,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,9,0,0,-0.1,0.690923309,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.995555556,0.664444444,0.521111111,0.271851852,0.068888889,0.306222222,0.397777778,0.401269841,0.26,0.015061728,0.192888889,0.269494949,0.314444444,0.267692308,0.11047619,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.867866922,0.908885649,0.82692554,0.932162431,1.045452434,1.066329374,1.064234582,1.011012854,0.7623209,0.852141433,0.892005866,0.907828577,0.893894496,0.799823752,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.381846619,0.513979696,0.47296097,0.554921079,0.449684187,0.336394185,0.315517244,0.317612037,0.370833765,0.619525718,0.529705185,0.489840752,0.474018042,0.487952123,0.582022867,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,1,13,0,0,-0.1,0.692729839,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.999165432,0.739165432,0.682498765,0.518424691,0.300832099,0.066720988,0.113797531,0.274802822,0.381390123,0.410464198,0.347945679,0.258814366,0.126204938,0.088909022,0.228847972,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0,0.902989836,0.935040937,0.929135536,0.875255012,0.76331852,0.944410112,1.031703509,1.066416713,1.072258639,1.051930962,1.011780388,0.920789109,0.777324467,0.883645205,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.385459677,0.482469841,0.45041874,0.456324141,0.510204665,0.622141158,0.441049565,0.353756168,0.319042964,0.313201038,0.333528715,0.37367929,0.464670568,0.60813521,0.501814472,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,4,5,0,0,-0.1,0.498858233,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.637328395,0.206217284,0.376217284,0.298069136,0.130661728,0.312439506,0.33251358,0.343677601,0.407050617,0.33905679,0.331550617,0.346621324,0.326217284,0.347413865,0.36177284,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.325274525,0.408582704,0.343866831,0.242073408,0.309609338,0.303193878,0.297197815,0.297584324,0.285657191,0.280644959,0.279712627,0.274009543,0.274864579,0.274555725,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.997716466,0.672441942,0.589133762,0.653849636,0.755643058,0.688107128,0.694522588,0.700518651,0.700132142,0.712059275,0.717071507,0.718003839,0.723706923,0.722851887,0.723160741,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,4,7,-5,0,-0.1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,4,7,-3,0,-0.1,0.418834974,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.503758025,0.317091358,0.432646914,0.433387654,0.36931358,0.369535802,0.389683951,0.474234215,0.485980247,0.505733333,0.514646914,0.480727722,0.467646914,0.450424691,0.467726279,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.328025983,0.199466216,0.119546574,0.059974886,0.033118819,0.021264651,0.023494838,0.014332151,0.00733532,0.001144464,0.005447788,0.010923229,0.016650723,0.017787021,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.837669947,0.509643964,0.638203731,0.718123374,0.777695062,0.804551129,0.816405296,0.814175109,0.823337797,0.830334627,0.836525484,0.832222159,0.826746719,0.821019224,0.819882926,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,4,7,0,0,-0.1,0.679193266,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.972222222,0.705555556,0.487777778,0.095925926,0.245,0.415333333,0.35,0.098253968,0.124722222,0.281604938,0.318666667,0.20979798,0.060925926,0.076153846,0.135714286,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.873219364,0.874068515,0.733493302,0.97179625,1.011179092,0.990988217,0.843292829,0.767171908,0.861189086,0.873518435,0.835098458,0.72088881,0.784705951,0.842699827,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.358386532,0.485167168,0.484318017,0.62489323,0.386590282,0.34720744,0.367398315,0.515093703,0.591214624,0.497197446,0.484868097,0.523288074,0.637497722,0.573680581,0.515686705,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,4,12,0,0,-0.1,0.689943758,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.9936,0.842488889,0.800266667,0.556562963,0.295266667,0.0256,0.222325926,0.414971429,0.516677778,0.506893827,0.387511111,0.213672727,0.016192593,0.201976068,0.359155556,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.923682514,0.920458106,0.925646221,0.86623363,0.805954499,0.997597986,1.062101824,1.076555814,1.074623181,1.049344886,0.970905101,0.727957199,0.861650017,0.9162365,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.379887517,0.456205003,0.459429411,0.454241296,0.513653887,0.573933018,0.382289531,0.317785692,0.303331703,0.305264336,0.330542631,0.408982416,0.651930318,0.5182375,0.463651017,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,9,12,-6,0,-0.1,0.484607825,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.612839506,0.348395062,0.471728395,0.398024691,0.412839506,0.349728395,0.359876543,0.320141093,0.320617284,0.250123457,0.277061728,0.269809203,0.373209877,0.370104463,0.448712522,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.445858754,0.387311004,0.322781845,0.295252939,0.268049415,0.257648856,0.241318327,0.234866728,0.209653075,0.214563131,0.209053085,0.227465216,0.224570334,0.226512236,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.969215651,0.523356896,0.581904646,0.646433806,0.673962711,0.701166236,0.711566794,0.727897324,0.734348923,0.759562575,0.75465252,0.760162565,0.741750435,0.744645317,0.742703415,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,9,12,-3,0,-0.1,0.625183048,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.867180247,0.422735802,0.404958025,0.282735802,0.21551358,0.203624691,0.19977284,0.129402469,0.074124691,0.071832099,0.09148642,0.099082379,0.051439506,0.103932384,0.138608818,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.63062551,0.729673208,0.694607807,0.671888384,0.671799989,0.673352581,0.639339226,0.605073504,0.431294488,0.436711547,0.441671317,0.597589367,0.634607427,0.654080798,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.250366096,0.619740586,0.520692888,0.555758289,0.578477712,0.578566107,0.577013515,0.61102687,0.645292592,0.819071608,0.81365455,0.808694779,0.652776729,0.615758669,0.596285298,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_two,9,12,0,0,-0.1,0.690290138,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.994291358,0.703180247,0.567624691,0.258735802,0.17151358,0.111624691,0.163550617,0.039370723,0.10848642,0.366449383,0.404597531,0.347526824,0.100708642,0.013949478,0.110958025,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.885949648,0.918174384,0.815352833,0.770171564,0.721351691,0.804189977,0.743344152,0.909303716,1.046654782,1.055970041,1.036782333,0.883289137,0.728735935,0.799106515,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.380580275,0.494630627,0.462405892,0.565227442,0.610408711,0.659228584,0.576390299,0.637236123,0.47127656,0.333925493,0.324610234,0.343797943,0.497291138,0.65184434,0.581473761,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,2,0,1,-0.1,0.675200048,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.964320988,0.062345679,0.060987654,0.005308642,0.062098765,0.015876543,0.033950617,0.012257496,0.035154321,0.041358025,0.022765432,0.051593715,0.026358025,0.025346629,0.032733686,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,1.03121612,0.85005425,0.828817621,0.690691537,0.722828322,0.661837833,0.680134033,0.646445101,0.67020513,0.645775214,0.699089007,0.667360749,0.67073613,0.68593539,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.350400096,0.319183976,0.500345847,0.521582475,0.65970856,0.627571774,0.688562264,0.670266064,0.703954996,0.680194966,0.704624883,0.651311089,0.683039347,0.679663966,0.664464707,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,5,-4,1,-0.1,0.422709088,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.51,0.212222222,0.372222222,0.41,0.443333333,0.444222222,0.440740741,0.462063492,0.458333333,0.468271605,0.448,0.477676768,0.482777778,0.461965812,0.464444444,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.247068768,0.194307911,0.127424841,0.091437223,0.065243679,0.046817479,0.036457611,0.026211429,0.019453865,0.011057214,0.008844481,0.004882305,0.000364719,0.003246113,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.845418176,0.598349407,0.651110264,0.717993335,0.753980953,0.780174496,0.798600696,0.808960565,0.819206747,0.82596431,0.834360961,0.836573695,0.840535871,0.845053456,0.842172063,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,5,-2,1,-0.1,0.098039113,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.0784,0.4584,0.695066667,0.765066667,0.808955556,0.829511111,0.845437037,0.855860317,0.864788889,0.869264198,0.875066667,0.87860202,0.881918519,0.885921368,0.88808254,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.163854641,0.603249634,0.786380301,0.874731853,0.933701476,0.972066248,1.000408291,1.021050509,1.038956645,1.051684627,1.06307178,1.072306331,1.079217721,1.086110236,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.196078227,0.032223586,0.407171408,0.590302075,0.678653627,0.737623249,0.775988022,0.804330064,0.824972283,0.842878419,0.855606401,0.866993554,0.876228105,0.883139494,0.890032009,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,5,0,1,-0.1,0.676451588,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.966795062,0.113461728,0.013461728,0.03494321,0.070128395,0.034350617,0.012350617,0.042668078,0.047906173,0.024325926,0.035683951,0.020128395,0.019017284,0.01517113,0.021239506,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.990748743,0.893554566,0.795365921,0.685194244,0.702602925,0.710187504,0.643095666,0.67069721,0.635588669,0.670337355,0.649168492,0.654452275,0.652943372,0.669105011,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.352903176,0.362154433,0.45934861,0.557537255,0.667708932,0.650300252,0.642715673,0.70980751,0.682205966,0.717314507,0.682565822,0.703734684,0.698450902,0.699959805,0.683798165,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,9,-6,1,-0.1,0.536577232,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.703580247,0.139135802,0.229135802,0.260617284,0.258024691,0.263580247,0.269876543,0.265485009,0.29941358,0.285555556,0.278024691,0.273075196,0.270061728,0.264434948,0.298183422,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.407587054,0.447004029,0.446017331,0.432105784,0.424762547,0.419860196,0.413802014,0.417199997,0.411310215,0.407219033,0.404094459,0.401711692,0.399027423,0.404081602,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.073154464,0.665567409,0.626150435,0.627137133,0.64104868,0.648391917,0.653294268,0.65935245,0.655954466,0.661844248,0.665935431,0.669060004,0.671442771,0.67412704,0.669072862,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,9,-3,1,-0.1,0.627704147,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.871995062,0.014217284,0.141995062,0.124587654,0.09977284,0.12177284,0.092365432,0.11993157,0.104495062,0.113476543,0.135328395,0.113207183,0.131995062,0.139345489,0.12072522,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.848183409,0.527151501,0.591659874,0.59702505,0.629291205,0.61511792,0.640079313,0.633394376,0.641781056,0.656188244,0.645016706,0.656650064,0.661244263,0.652202723,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.255408293,0.407224884,0.728256793,0.663748419,0.658383243,0.626117089,0.640290373,0.61532898,0.622013917,0.613627237,0.59922005,0.610391587,0.598758229,0.594164031,0.60320557,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,9,0,1,-0.1,0.337121054,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.377654321,0.310987654,0.439876543,0.517654321,0.542098765,0.563876543,0.577654321,0.57638448,0.573209877,0.582839506,0.587876543,0.590179574,0.597283951,0.60671415,0.601305115,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0,0.180822169,0.040497204,0.132201421,0.188231695,0.222040895,0.245490278,0.263985067,0.278398613,0.287831501,0.295885807,0.302753357,0.307902329,0.312071155,0.316884326,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.674242109,0.49341994,0.633744905,0.542040688,0.486010413,0.452201214,0.428751831,0.410257042,0.395843496,0.386410608,0.378356302,0.371488752,0.36633978,0.362170954,0.357357783,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,1,14,0,1,-0.1,0.692729839,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.999165432,0.023609877,0.035832099,0.008054321,0.024167901,0.005279012,0.013797531,0.001469489,0.006665432,0.0004,0.045501235,0.003407856,0.010834568,0.018270465,0.008213051,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,1.075604594,0.957269138,0.912989301,0.904439179,0.860366381,0.851188087,0.821681868,0.798415518,0.797427097,0.84925894,0.77762409,0.793542927,0.799659707,0.753083059,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.385459677,0.309855083,0.428190539,0.472470376,0.481020498,0.525093296,0.53427159,0.563777809,0.587044159,0.58803258,0.536200737,0.607835587,0.59191675,0.58579997,0.632376618,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,3,5,-1,1,-0.1,0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.5,0.75,0.833333333,0.875,0.9,0.916666667,0.928571429,0.9375,0.944444444,0.95,0.954545455,0.958333333,0.961538462,0.964285714,,,,,,,.
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0,0.261624072,0.763566075,0.959314343,1.061801268,1.12469792,1.167199073,1.197831703,1.220954696,1.239026533,1.253538647,1.265448143,1.275397338,1.283833308,1.291076812,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
current experiment,numberr1,r2,h,j1,j2,overall entropy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
experiment_three,3,5,0,1,-0.1,0.089259805,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.
0.069846914,0.463180247,0.695402469,0.773550617,0.814291358,0.838291358,0.850958025,0.863815168,0.871791358,0.877995062,0.882958025,0.887422671,0.89114321,0.895316999,0.89635485,,,,,,,
